id,tenant_id,environment_id,customer_id,subscription_id,invoice_number,invoice_type,invoice_status,payment_status,currency,amount_due,amount_paid,amount_remaining,subtotal,total,total_discount,total_tax,adjustment_amount,refunded_amount,billing_sequence,description,due_date,paid_at,voided_at,finalized_at,billing_period,period_start,period_end,invoice_pdf_url,billing_reason,metadata,idempotency_key,version,status,created_by,updated_by,created_at,updated_at
inv_01K76WPBT44ZBWHFRZN6YCHRPF,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K3WWVETYWEDQDXKBY6HASSMR,INV-202510-00146,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3WWVETYWEDQDXKBY6HASSMR,2025-09-30T09:42:24Z,2025-10-10T12:07:03Z,,2025-10-10T11:04:29Z,MONTHLY,2025-08-29T09:42:24Z,2025-09-29T09:42:24Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRHakdZSWRpZWU0UXdvMGswY0prdHVXT0tISGNJLDE1MDYzNTA3Mw0200KsoZyAi2/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRHakdZSWRpZWU0UXdvMGswY0prdHVXT0tISGNJLDE1MDYzNTA3Mw0200KsoZyAi2?s=ap""}",subscription_invoice-f05addcf5e6f8e2c,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:04:29Z,2025-10-10T12:07:03Z
inv_01K76WPJYGKJKWN40HGW39ZTTM,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K3WWV65E99X664XRY3XEC9GX,INV-202510-00147,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3WWV65E99X664XRY3XEC9GX,2025-09-30T09:42:24Z,2025-10-10T12:05:32Z,,2025-10-10T11:04:37Z,MONTHLY,2025-08-29T09:42:24Z,2025-09-29T09:42:24Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRHZFFVYUZ3cVl6MzZyWTM0V2tHVWVlRWg0cjQ3LDE1MDYzNTA4MA02001kCKuwhr/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRHZFFVYUZ3cVl6MzZyWTM0V2tHVWVlRWg0cjQ3LDE1MDYzNTA4MA02001kCKuwhr?s=ap""}",subscription_invoice-8496f43ab71a7671,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:04:36Z,2025-10-10T12:05:32Z
inv_01K76WPTGTGAVADMPTME9DD7KE,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K3WWV06HCB9V79EEB92J3MZ6,INV-202510-00148,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3WWV06HCB9V79EEB92J3MZ6,2025-09-30T09:42:24Z,2025-10-10T12:07:33Z,,2025-10-10T11:04:44Z,MONTHLY,2025-08-29T09:42:24Z,2025-09-29T09:42:24Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRHMnBrOGU3eWd4YllwTk84dE5xeWZIbk10UmlNLDE1MDYzNTA4OA020043JHsgUI/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRHMnBrOGU3eWd4YllwTk84dE5xeWZIbk10UmlNLDE1MDYzNTA4OA020043JHsgUI?s=ap""}",subscription_invoice-4a0a1ccbe5c3e288,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:04:44Z,2025-10-10T12:07:33Z
inv_01K76WQX70P2DAWJG4PMCC18AJ,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K3VQP3J92AM46X0YWHW3B12T,INV-202510-00149,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3VQP3J92AM46X0YWHW3B12T,2025-09-30T09:42:24Z,2025-10-10T12:08:37Z,,2025-10-10T11:05:20Z,MONTHLY,2025-08-29T09:42:24Z,2025-09-29T09:42:24Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRITW5aRHpqV3lGMlhDUkFweFVSYkVsZURza2dOLDE1MDYzNTEyMw0200L17yHJsM/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRITW5aRHpqV3lGMlhDUkFweFVSYkVsZURza2dOLDE1MDYzNTEyMw0200L17yHJsM?s=ap""}",subscription_invoice-39c243467e4c4308,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:05:19Z,2025-10-10T12:08:37Z
inv_01K76WR764Z5N489K2MQY6RNVV,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K3VQN74YZWGENFESXY9ZKWNS,INV-202510-00150,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3VQN74YZWGENFESXY9ZKWNS,2025-09-30T09:42:24Z,2025-10-10T12:05:58Z,,2025-10-10T11:05:30Z,MONTHLY,2025-08-29T09:42:24Z,2025-09-29T09:42:24Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRIcXpCQm5NYVN1UlFQcUxYVUxFSm9wbHdmcUQ1LDE1MDYzNTEzNA0200RjNDkYSH/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRIcXpCQm5NYVN1UlFQcUxYVUxFSm9wbHdmcUQ1LDE1MDYzNTEzNA0200RjNDkYSH?s=ap""}",subscription_invoice-83aca5054fa1889c,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:05:30Z,2025-10-10T12:05:58Z
inv_01K76WRF35V80EV513CV9SZYGA,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K3VPXXKH61VCKV53N3RSHHXN,INV-202510-00151,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3VPXXKH61VCKV53N3RSHHXN,2025-09-30T09:42:24Z,2025-10-10T12:09:21Z,,2025-10-10T11:05:38Z,MONTHLY,2025-08-29T09:42:24Z,2025-09-29T09:42:24Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRIeTVOa3o2Rm11R09CeUQ2aktBdW0yenNEN2w0LDE1MDYzNTE0Mg0200Sjn3IXvB/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRIeTVOa3o2Rm11R09CeUQ2aktBdW0yenNEN2w0LDE1MDYzNTE0Mg0200Sjn3IXvB?s=ap""}",subscription_invoice-9452aee767ad0cbf,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:05:38Z,2025-10-10T12:09:21Z
inv_01K76WRPGQ5P2TC4DXKXQT4WDR,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K3VPV7N3BX624877FR7JRWRD,INV-202510-00152,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3VPV7N3BX624877FR7JRWRD,2025-09-30T09:42:24Z,2025-10-10T12:06:37Z,,2025-10-10T11:05:46Z,MONTHLY,2025-08-29T09:42:24Z,2025-09-29T09:42:24Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRIcU5Xa1BoYmJBVlhYYWdZZnI4S2JXRzNPb2dCLDE1MDYzNTE0OQ0200b19HnWXf/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRIcU5Xa1BoYmJBVlhYYWdZZnI4S2JXRzNPb2dCLDE1MDYzNTE0OQ0200b19HnWXf?s=ap""}",subscription_invoice-1fee264943ab7623,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:05:45Z,2025-10-10T12:06:37Z
inv_01K76WRXXVX542JE3NRP58SN3H,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K3VPT8MBYXWVNS7CCWZS3ZP1,INV-202510-00153,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3VPT8MBYXWVNS7CCWZS3ZP1,2025-09-30T09:42:24Z,2025-10-10T12:21:19Z,,2025-10-10T11:05:53Z,MONTHLY,2025-08-29T09:42:24Z,2025-09-29T09:42:24Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRIRjVwVG40TXd3b2NwNFhhcHZMSUVHWVFRRW5kLDE1MDYzNTE1Nw0200lSB2Elml/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRIRjVwVG40TXd3b2NwNFhhcHZMSUVHWVFRRW5kLDE1MDYzNTE1Nw0200lSB2Elml?s=ap""}",subscription_invoice-0805f9e6fa8d6fd4,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:05:53Z,2025-10-10T12:21:19Z
inv_01K76WS5NXH4GNK3R9X8SA34QN,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K3VPR172GCF3ET82898314ZE,INV-202510-00154,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3VPR172GCF3ET82898314ZE,2025-09-30T09:42:24Z,2025-10-10T12:08:41Z,,2025-10-10T11:06:01Z,MONTHLY,2025-08-29T09:42:24Z,2025-09-29T09:42:24Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRIcmYwandmZFhkelRMeTdRWWhHVXR5RGk1c1k5LDE1MDYzNTE2NQ0200qPsYmQ8r/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRIcmYwandmZFhkelRMeTdRWWhHVXR5RGk1c1k5LDE1MDYzNTE2NQ0200qPsYmQ8r?s=ap""}",subscription_invoice-5350ab03e2679f8d,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:06:01Z,2025-10-10T12:08:41Z
inv_01K76WSDQV0PH68P56TBZQQFNS,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K3VPJRQKF9YQ7YQWMSNJAF42,INV-202510-00155,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3VPJRQKF9YQ7YQWMSNJAF42,2025-09-30T09:42:24Z,2025-10-10T12:09:41Z,,2025-10-10T11:06:10Z,MONTHLY,2025-08-29T09:42:24Z,2025-09-29T09:42:24Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRINmxNZTU4NkNkM1ZqYWd0QURURFFSZGw5RmljLDE1MDYzNTE3Mw0200h0lDkHtE/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRINmxNZTU4NkNkM1ZqYWd0QURURFFSZGw5RmljLDE1MDYzNTE3Mw0200h0lDkHtE?s=ap""}",subscription_invoice-02f94e616ae4773f,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:06:09Z,2025-10-10T12:09:41Z
inv_01K76WSN0VG9YWQK5SQZKAZ8DM,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K3VPB7M6JGFFXW4PH3GBMZ3Q,INV-202510-00156,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3VPB7M6JGFFXW4PH3GBMZ3Q,2025-09-30T09:42:24Z,2025-10-10T12:06:59Z,,2025-10-10T11:06:17Z,MONTHLY,2025-08-29T09:42:24Z,2025-09-29T09:42:24Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRIWDVta0JvcVhuOURsd3VvblBQOThyQkR5WURELDE1MDYzNTE4MQ0200cZ3BOQsM/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRIWDVta0JvcVhuOURsd3VvblBQOThyQkR5WURELDE1MDYzNTE4MQ0200cZ3BOQsM?s=ap""}",subscription_invoice-9e52b543829d0f6b,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:06:16Z,2025-10-10T12:06:59Z
inv_01K76WSWREEEFBKHJ9VYRZ3J5E,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K3VP9PV5GQ6YMK5XXX15HJVM,INV-202510-00157,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3VP9PV5GQ6YMK5XXX15HJVM,2025-09-30T09:42:24Z,2025-10-10T12:11:48Z,,2025-10-10T11:06:25Z,MONTHLY,2025-08-29T09:42:24Z,2025-09-29T09:42:24Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRJb0hPS2hYTUF3QTlock91YkVOZG4zSHBDeWt5LDE1MDYzNTE4OQ0200pbQJ8V9t/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRJb0hPS2hYTUF3QTlock91YkVOZG4zSHBDeWt5LDE1MDYzNTE4OQ0200pbQJ8V9t?s=ap""}",subscription_invoice-d8e3960b62093d07,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:06:24Z,2025-10-10T12:11:48Z
inv_01K76WT4N7B00D5G2R8HFY9JR0,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K3VP4F9J2KWN5EW667ZV7TAM,INV-202510-00158,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3VP4F9J2KWN5EW667ZV7TAM,2025-09-30T09:42:24Z,2025-10-10T12:07:21Z,,2025-10-10T11:06:33Z,MONTHLY,2025-08-29T09:42:24Z,2025-09-29T09:42:24Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRJekt3YXZweVhoZUFOUHdjNXIxZ1RFbjVjMGNmLDE1MDYzNTE5Nw0200hHjC8clL/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRJekt3YXZweVhoZUFOUHdjNXIxZ1RFbjVjMGNmLDE1MDYzNTE5Nw0200hHjC8clL?s=ap""}",subscription_invoice-70331aa2d191318e,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:06:32Z,2025-10-10T12:07:21Z
inv_01K76WWN4A2795FEX9SN86VNTQ,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K3TKENQXJVE60XJ5NYACG2Z7,INV-202510-00159,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3TKENQXJVE60XJ5NYACG2Z7,2025-09-30T09:42:24Z,2025-10-10T12:09:01Z,,2025-10-10T11:07:56Z,MONTHLY,2025-08-29T09:42:24Z,2025-09-29T09:42:24Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRKSmFHNmY5WmpHT2ZGTXlPQjRTaDdpMVRGSnQ2LDE1MDYzNTI3OQ0200sqvsuArC/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRKSmFHNmY5WmpHT2ZGTXlPQjRTaDdpMVRGSnQ2LDE1MDYzNTI3OQ0200sqvsuArC?s=ap""}",subscription_invoice-0827d9d6683dff65,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:07:55Z,2025-10-10T12:09:01Z
inv_01K76WWWPW7Q0NFGD1YT38B1PD,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K3TKCVHC624C8PJD39TYMQKH,INV-202510-00160,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3TKCVHC624C8PJD39TYMQKH,2025-09-30T09:42:24Z,2025-10-10T12:10:22Z,,2025-10-10T11:08:03Z,MONTHLY,2025-08-29T09:42:24Z,2025-09-29T09:42:24Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRKcEh0MmkyYkJvd0o2Rnptb3R1SE1zV2RJY2VJLDE1MDYzNTI4Nw0200Ks2tGLcK/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRKcEh0MmkyYkJvd0o2Rnptb3R1SE1zV2RJY2VJLDE1MDYzNTI4Nw0200Ks2tGLcK?s=ap""}",subscription_invoice-c0535a6771532af8,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:08:03Z,2025-10-10T12:10:22Z
inv_01K76WYJMT5CEWQP76AB6ZZ9K3,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3K2NFSD3QRQ1E71XT8A9X2M,subs_01K3REX2RXNR4W7NJ1AY7SC1J1,INV-202510-00161,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3REX2RXNR4W7NJ1AY7SC1J1,2025-09-29T11:33:52Z,2025-10-10T12:09:55Z,,2025-10-10T11:08:58Z,MONTHLY,2025-08-28T11:33:52Z,2025-09-28T11:33:52Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRLRUwzV0lucFhSSlhubXVnMVdBdkNqc0c2VGg0LDE1MDYzNTM0Mg0200E7NEUnUw/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRLRUwzV0lucFhSSlhubXVnMVdBdkNqc0c2VGg0LDE1MDYzNTM0Mg0200E7NEUnUw?s=ap""}",subscription_invoice-e2a55508128003c5,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:08:58Z,2025-10-10T12:09:55Z
inv_01K76WYSVK06N7B429ZS9FJH12,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3K2NFSD3QRQ1E71XT8A9X2M,subs_01K3REQZ0WBQG5H0N3HAD48T72,INV-202510-00162,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3REQZ0WBQG5H0N3HAD48T72,2025-09-29T11:33:52Z,2025-10-10T12:10:55Z,,2025-10-10T11:09:06Z,MONTHLY,2025-08-28T11:33:52Z,2025-09-28T11:33:52Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRLaFNvWTdDUGo1UVp2Z1BiWGJjMk5YcHhNNVAyLDE1MDYzNTM0OQ0200cEZSV6Qb/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRLaFNvWTdDUGo1UVp2Z1BiWGJjMk5YcHhNNVAyLDE1MDYzNTM0OQ0200cEZSV6Qb?s=ap""}",subscription_invoice-b5f57cfaf54bf45b,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:09:05Z,2025-10-10T12:10:55Z
inv_01K76WZ141B5V8HXVSBTWYRQDW,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3K2NFSD3QRQ1E71XT8A9X2M,subs_01K3REDRR2BHKBT8778W9GKG1G,INV-202510-00163,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3REDRR2BHKBT8778W9GKG1G,2025-09-29T11:33:52Z,2025-10-10T12:13:23Z,,2025-10-10T11:09:13Z,MONTHLY,2025-08-28T11:33:52Z,2025-09-28T11:33:52Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRLMkphQ2FmY3dLaE00SjQ3aXB1eDdPdm9PbUNFLDE1MDYzNTM1Nw0200q5E7vIUJ/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRLMkphQ2FmY3dLaE00SjQ3aXB1eDdPdm9PbUNFLDE1MDYzNTM1Nw0200q5E7vIUJ?s=ap""}",subscription_invoice-91e2123df845a402,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:09:13Z,2025-10-10T12:13:23Z
inv_01K76WZ8GX6ZBTN17XHECATR88,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3K2NFSD3QRQ1E71XT8A9X2M,subs_01K3RDVZ6G11PHP9EZ3F57PQCC,INV-202510-00164,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,20,20,0,20,20,0,0,0,0,2,Invoice for subscription subs_01K3RDVZ6G11PHP9EZ3F57PQCC,2025-09-29T11:33:52Z,2025-10-10T12:09:46Z,,2025-10-10T11:09:21Z,MONTHLY,2025-08-28T11:33:52Z,2025-09-28T11:33:52Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRMbEt6MzZ3bHo4QjkxOG5RbFpDd05qeTMzYWVMLDE1MDYzNTM2NA02007MuZetYN/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URDRMbEt6MzZ3bHo4QjkxOG5RbFpDd05qeTMzYWVMLDE1MDYzNTM2NA02007MuZetYN?s=ap""}",subscription_invoice-0b8a903f2e2e4746,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-10T11:09:20Z,2025-10-10T12:09:46Z
